CF1,f11,MAE1,MAE2,pred,date,countries
"[[83  3]
 [ 0  1]]",0.6911242604255676,-1,-1,"[[0.4626450538635254], [0.46183091402053833], [0.4628251791000366], [0.4606093764305115], [0.4628251791000366], [0.46412140130996704], [0.46203309297561646], [0.46183091402053833], [0.5056206583976746], [0.46412140130996704], [0.4609929323196411], [0.46183091402053833], [0.4595876932144165], [0.48739272356033325], [0.4526298940181732], [0.5623264908790588], [0.4628251791000366], [0.46337297558784485], [0.4631369709968567], [0.46394890546798706], [0.46183091402053833], [0.5982342958450317], [0.45940905809402466], [0.46183091402053833], [0.4583868682384491], [0.4587726294994354], [0.4596715569496155], [0.45751744508743286], [0.46183091402053833], [0.4627987742424011], [0.46183091402053833], [0.4628251791000366], [0.46183091402053833], [0.46183091402053833], [0.4579353332519531], [0.46148988604545593], [0.4628251791000366], [0.46183091402053833], [0.46088072657585144], [0.46183091402053833], [0.4595876932144165], [0.4628251791000366], [0.45912331342697144], [0.46183091402053833], [0.4597839415073395], [0.463906466960907], [0.4572884440422058], [0.46183091402053833], [0.46183091402053833], [0.4583771526813507], [0.4642896056175232], [0.46427932381629944], [0.46183091402053833], [0.46183091402053833], [0.45940905809402466], [0.4642896056175232], [0.4857328236103058], [0.4615030586719513], [0.5623264908790588], [0.46412140130996704], [0.45818787813186646], [0.4628251791000366], [0.46020790934562683], [0.46312907338142395], [0.46183091402053833], [0.4628251791000366], [0.46183091402053833], [0.46337297558784485], [0.46250206232070923], [0.4625701606273651], [0.46183091402053833], [0.46183091402053833], [0.46241921186447144], [0.46412140130996704], [0.46382269263267517], [0.4616978168487549], [0.46344414353370667], [0.4645407497882843], [0.4628888964653015], [0.46183091402053833], [0.4609929323196411], [0.46183091402053833], [0.46020790934562683], [0.4588586986064911], [0.4628251791000366], [0.46241921186447144], [0.4632311761379242]]",2021-04-12T00:00:00.000000000,[]
